Customer Number,Delivery ID,Customer Delv No.,Product Group,Bar Code,Box exists,Box code scanable
43002005,6020006463,BXFR24805,Starter,3165144055853.0,Y,Y
43051941,6020004908,BXFR23384,Alternator,3165143477496.0,Y,Y
43953463,6020007279,BXFR25527,Starter,4047024413764,Y,Y
43951996,6020006908,BXFR25224,Starter,3165141154795.0,Y,Y
43959786,6020005403,BXFR23800,Starter,4047024413801.0,Y,Y
43140055,6020007340,BXFR25573,Starter,3165141025842.0,Y,Y
43953334,6020006052,BXFR24432,Starter,4047024813311.0,Y,Y
43961506,6020007202,BXFR25471,Starter,4047024413764.0,Y,Y
43012722,6020006305,BXFR24670,Starter,3165141229790,Y,Y
43003659,6020005281,BXFR23727,Starter,4047024413764.0,Y,Y
43014269,6020006059,BXFR24428,Starter,3165141024968.0,Y,Y
43952002,6020006577,BXFR24943,Alternator,4047025385855.0,Y,Y
43967213,6020007148,BXFR25403,Starter,4047024852778.0,Y,Y
43953322,6020005738,BXFR24167,Alternator,4047024733664.0,Y,Y
43967213,6020007683,BXFR25857,Starter,4047026090970.0,Y,Y
43960244,6020007327,BXFR25562,Starter,4047024413764.0,Y,Y
43011164,6020006388,BXFR24772,Starter,3165143131589.0,Y,Y
43968862,6020006134,BXFR24540,Alternator,4047024666481,Y,Y
43953360,6020004643,BXFR23185,Starter,4047024604414.0,Y,Y
43965908,6020006547,BXFR24878,Starter,4047024413764,Y,Y
43952260,6020004609,BXFR23150,Alternator,3165143619452.0,Y,Y
43140245,6020005613,BXFR24053,Starter,4047025364584.0,Y,Y
43003659,6020007089,BXFR25333,Starter,4047024852778.0,Y,Y
43001392,6020007121,BXFR25382,Alternator,4047024733664.0,Y,Y
43971807,6020005808,BXFR24206,Starter,4047024813311.0,Y,Y
43961476,6020007267,BXFR25488,Starter,3165141024968,Y,Y
43001049,6020005827,BXFR24240,Starter,4047024614390.0,Y,Y
43010507,6020004853,BXFR23317,Starter,4047024614383.0,Y,Y
43140245,6020006803,BXFR25130,Starter,3165141024968.0,Y,Y
43140245,6020007435,BXFR25648,Alternator,4047025405591.0,Y,Y
43006469,6020005325,BXFR23763,Starter,4047024413764.0,Y,Y
43955100,6020007312,BXFR25561,Starter,3165141220001.0,Y,Y
43140245,6020006073,BXFR24460,Starter,4047024614390,Y,Y
43137434,6020007447,BXFR25658,Starter,4047024614383.0,Y,Y
43109855,6020006619,BXFR24959,Alternator,4047025385855.0,Y,Y
43953673,6020006708,BXFR25009,Alternator,4047024414907.0,Y,Y
43140245,6020007877,BXFR26014,Starter,4047024413764.0,Y,Y
43051976,6020006477,BXFR24851,Starter,4047024413764.0,Y,Y
43952002,6020005330,BXFR23774,Alternator,4047024415034.0,Y,Y
43953463,6020005219,BXFR23685,Starter,3165143982815.0,Y,Y
43963397,6020005884,BXFR24297,Starter,4047024413764.0,Y,Y
43010507,6020006600,BXFR24913,Alternator,4047025405584.0,Y,Y
43966760,6020007387,BXFR25608,Alternator,4047024797796.0,Y,Y
43965908,6020006866,BXFR25170,Starter,3165143131589,Y,Y
43966389,6020008053,BXFR26152,Starter,4047024413764.0,Y,Y
43012722,6020006305,BXFR24670,Starter,4047024413764,Y,Y
43970003,6020008061,BXFR26172,Starter,4047026090970.0,Y,Y
43010673,6020005058,BXFR23539,Starter,4047024413764.0,Y,Y
43102332,6020006713,BXFR25054,Starter,4047024413764.0,Y,Y
43010507,6020005816,BXFR24179,Alternator,3165143619452.0,Y,Y
43011164,6020005979,BXFR24394,Starter,4047024413764.0,Y,Y
43139844,6020007861,BXFR25983,Starter,4047024413764.0,Y,Y
43016133,6020007159,BXFR25364,Alternator,3165143619452.0,Y,Y
43004667,6020005062,BXFR23538,Starter,3165141024968.0,Y,Y
43968039,6020005367,BXFR23813,Starter,4047024413764.0,Y,Y
43140245,6020004575,BXFR23105,Alternator,4047026096545.0,Y,Y
43005979,6020005687,BXFR24126,Starter,4047023204691.0,Y,Y
43002814,6020005596,BXFR24018,Alternator,4047024590472.0,Y,Y
43968122,6020007757,BXFR25890,Starter,4047024413764.0,Y,Y
43101980,6020007722,BXFR25854,Alternator,3165143619452.0,Y,Y
43951616,6020005508,BXFR23942,Alternator,4047024414891.0,Y,Y
43134162,6020005892,BXFR24298,Starter,4047025364584.0,Y,Y
43966760,6020005327,BXFR23791,Starter,4047024413764.0,Y,Y
43006757,6020007287,BXFR25508,Alternator,4047024344242.0,Y,Y
43010507,6020006167,BXFR24555,Starter,4047024813311,Y,Y
43010673,6020006075,BXFR24493,Starter,3165141220001.0,Y,Y
43002866,6020007692,BXFR25807,Starter,4047025364584,Y,Y
43109855,6020007384,BXFR25606,Alternator,4047024414907.0,Y,Y
43134180,6020005510,BXFR23938,Starter,3165143982839.0,Y,Y
43953322,6020005294,BXFR23716,Starter,4047024614383.0,Y,Y
43966760,6020006258,BXFR24675,Starter,3165141025842,Y,Y
43966760,6020007114,BXFR25394,Starter,4047024813366.0,Y,Y
43959286,6020005283,BXFR23729,Alternator,4047024415034.0,Y,Y
43967213,6020007683,BXFR25857,Starter,3165143982815.0,Y,Y
43140245,6020006244,BXFR24639,Starter,3165143982839.0,Y,Y
43965546,6020006643,BXFR24983,Alternator,4047024415034.0,Y,Y
43952127,6020006201,BXFR24622,Starter,3165141219999,Y,Y
43959786,6020007085,BXFR25358,Starter,4047024413764.0,Y,Y
43102332,6020006713,BXFR25054,Starter,3165143131589.0,Y,Y
43953463,6020006267,BXFR24658,Starter,3165141220001,Y,Y
43014269,6020004537,BXFR23052,Starter,4047024813311.0,Y,Y
43970990,6020007811,BXFR25907,Starter,3165143131589.0,Y,Y
43010507,6020007368,BXFR25459,Starter,4047024813311.0,Y,Y
43963397,6020007539,BXFR25717,Starter,3165141220001.0,Y,Y
43051919,6020006731,BXFR25079,Starter,3165143131589.0,Y,Y
43002005,6020006903,BXFR25229,Starter,4047024413764.0,Y,Y
43011164,6020007828,BXFR25963,Alternator,4047024415003.0,Y,Y
43012437,6020005801,BXFR24215,Starter,4047024614383.0,Y,Y
43010507,6020006368,BXFR24740,Starter,4047024413764.0,Y,Y
43051919,6020006319,BXFR24720,Alternator,4047024797802.0,Y,Y
43971909,6020008014,BXFR26108,Starter,3165141094978.0,Y,Y
43001392,6020006289,BXFR24679,Starter,3165143982815,Y,Y
43008479,6020006696,BXFR24946,Starter,4047024413764.0,Y,Y
43010507,6020007843,BXFR25909,Alternator,4047024666481.0,Y,Y
43002814,6020005168,BXFR23595,Starter,3165143131589.0,Y,Y
43966760,6020006258,BXFR24675,Starter,4047024413764,Y,Y
43140373,6020006522,BXFR24905,Starter,4047024607972,Y,Y
43010507,6020006370,BXFR24739,Alternator,4047026091274.0,Y,Y
43032001,6020005088,BXFR23561,Starter,4047024813366.0,Y,Y
43003706,6020004595,BXFR23118,Starter,4047024413764.0,Y,Y
43001232,6020005726,BXFR24138,Starter,4047024813311.0,Y,Y
43953093,6020008091,BXFR26199,Alternator,4047026091274.0,Y,Y
43010507,6020005393,BXFR23835,Alternator,0,Y,N
43005979,6020007696,BXFR25839,Starter,0,Y,N
43952126,6020006854,BXFR25176,Starter,3165141025842,Y,Y
43966760,6020006013,BXFR24427,Starter,3165141220001.0,Y,Y
43950717,6020006219,BXFR24627,Starter,3165143309520,Y,Y
43952201,6020007041,BXFR25318,Starter,4047024413764.0,Y,Y
43963397,6020006358,BXFR24708,Starter,3165141025842.0,Y,Y
43051919,6020007249,BXFR25491,Starter,4047025435253,Y,Y
43952250,6020004514,BXFR23035,Starter,4047024413764.0,Y,Y
43951610,6020004555,BXFR23101,Alternator,3165143619452.0,Y,Y
43953463,6020007279,BXFR25527,Starter,4047024413764.0,Y,Y
43007507,6020006146,BXFR24528,Starter,4047024614376,Y,Y
43966760,6020006013,BXFR24427,Starter,4047024813632.0,Y,Y
43951996,6020005083,BXFR23554,Starter,3165141025842.0,Y,Y
43956277,6020007546,BXFR25723,Alternator,4047025569712.0,Y,Y
43968039,6020006909,BXFR25210,Starter,4047026090970.0,Y,Y
43031597,6020004573,BXFR23087,Starter,4047024614383.0,Y,Y
43953463,6020007328,BXFR25566,Starter,4047024413764.0,Y,Y
43140245,6020005093,BXFR23551,Starter,4047024614376.0,Y,Y
43966760,6020006900,BXFR25169,Alternator,3165143619452,Y,Y
43966760,6020006900,BXFR25169,Starter,0,Y,N
43003659,6020006768,BXFR25096,Alternator,4047024414860.0,Y,Y
43004586,6020004787,BXFR23250,Starter,4047023204691.0,Y,Y
43006652,6020007587,BXFR25777,Alternator,4047026091274.0,Y,Y
43967213,6020006130,BXFR24471,Starter,4047024413764.0,Y,Y
43965908,6020006866,BXFR25170,Starter,4047025364584,Y,Y
43010507,6020004857,BXFR23163,Alternator,3165143619452.0,Y,Y
43012722,6020005731,BXFR24170,Starter,3165141220001.0,Y,Y
43966760,6020006900,BXFR25169,Starter,3165143131589,Y,Y
43002814,6020007320,BXFR25520,Starter,3165141024968.0,Y,Y
43010673,6020007078,BXFR25347,Starter,4047024614383.0,Y,Y
43140245,6020007877,BXFR26014,Starter,4047024614383.0,Y,Y
43140054,6020007431,BXFR25634,Starter,3165143131589.0,Y,Y
43953463,6020007876,BXFR26015,Alternator,4047024797802.0,Y,Y
43966648,6020006385,BXFR24760,Starter,3165143982815.0,Y,Y
43002814,6020005168,BXFR23595,Starter,4047024413764.0,Y,Y
43967213,6020005065,BXFR23521,Starter,4047024813311.0,Y,Y
43951929,6020005501,BXFR23943,Starter,4047024614383.0,Y,Y
43953495,6020006749,BXFR25095,Alternator,3165143619452.0,Y,Y
43967962,6020007303,BXFR25533,Starter,4047024613775.0,Y,Y
43010673,6020008038,BXFR26147,Alternator,4047024797802.0,Y,Y
43010507,6020005238,BXFR23672,Alternator,4047024733664.0,Y,Y
43011164,6020004580,BXFR23120,Alternator,3165143477496.0,Y,Y
43967213,6020005202,BXFR23658,Starter,4047024614383.0,Y,Y
43003706,6020004595,BXFR23118,Starter,4047024614383.0,Y,Y
43956307,6020004844,BXFR23337,Starter,3165141154795.0,Y,Y
43003980,6020006546,BXFR24871,Starter,3165143982815,Y,Y
43003885,6020007356,BXFR25581,Starter,3165141024968.0,Y,Y
43133973,6020007037,BXFR25322,Starter,4047024813311.0,Y,Y
43004542,6020006844,BXFR25202,Starter,3165141220001,Y,Y
43953463,6020006056,BXFR24446,Starter,4047024614383,Y,Y
43001354,6020005268,BXFR23717,Starter,4047024413764.0,Y,Y
43010507,6020005931,BXFR24325,Starter,0,Y,N
43109855,6020007719,BXFR25871,Alternator,4047025385855.0,Y,Y
43967213,6020005308,BXFR23758,Starter,3165141220001.0,Y,Y
43010507,6020006369,BXFR24697,Alternator,3165143619452.0,Y,Y
43953463,6020007433,BXFR25656,Starter,4047024614376.0,Y,Y
43955326,6020006812,BXFR25141,Starter,4047024614383.0,Y,Y
43965908,6020005866,BXFR24281,Alternator,4047026184198.0,Y,Y
43965908,6020007088,BXFR25344,Starter,4047024614383.0,Y,Y
43132325,6020007867,BXFR25981,Starter,3165143131589.0,Y,Y
43953673,6020006708,BXFR25009,Starter,3165143131589.0,Y,Y
43966760,6020005327,BXFR23791,Starter,4047024413764.0,Y,Y
43953463,6020006267,BXFR24658,Starter,4047024614383,Y,Y
43126916,6020005957,BXFR24346,Starter,4047024413764.0,Y,Y
43968122,6020005553,BXFR23990,Alternator,4047024414860.0,Y,Y
43955100,6020006990,BXFR25291,Starter,4047024614383.0,Y,Y
43002005,6020005864,BXFR24286,Starter,3165143982839.0,Y,Y
43963619,6020005075,BXFR23525,Alternator,3165143619452.0,Y,Y
43002182,6020006397,BXFR24771,Alternator,4047024797802.0,Y,Y
43140245,6020005891,BXFR24296,Starter,3165143982839.0,Y,Y
43953463,6020004642,BXFR23180,Starter,4047024614390.0,Y,Y
43031597,6020005797,BXFR24119,Starter,4047024614383.0,Y,Y
43005342,6020006911,BXFR25215,Starter,4047024613744.0,Y,Y
43966650,6020006171,BXFR24565,Alternator,4047025385855,Y,Y
43140245,6020007377,BXFR25594,Starter,4047024813311.0,Y,Y
43967213,6020006130,BXFR24471,Starter,4047024614383.0,Y,Y
43966760,6020005772,BXFR24220,Alternator,4047024797796.0,Y,Y
43953463,6020007128,BXFR25384,Alternator,4047024809970.0,Y,Y
43968862,6020007341,BXFR25586,Starter,3165141024968.0,Y,Y
43952253,6020005248,BXFR23683,Starter,4047024614383.0,Y,Y
43010507,6020005656,BXFR24061,Alternator,3165143175620.0,Y,Y
43953673,6020005526,BXFR23960,Starter,3165141025842.0,Y,Y
43140245,6020007622,BXFR25833,Starter,4047024614383,Y,Y
43116622,6020007980,BXFR26092,Starter,4047024614376.0,Y,Y
43010507,6020004861,BXFR23190,Alternator,4047025852746.0,Y,Y
43027752,6020007935,BXFR26067,Alternator,4047024809970.0,Y,Y
43966760,6020007387,BXFR25608,Starter,3165141024968.0,Y,Y
43968862,6020007778,BXFR25912,Starter,4047024413764.0,Y,Y
43140055,6020005243,BXFR23691,Starter,0,Y,N
43965908,6020005866,BXFR24281,Alternator,3165143619452.0,Y,Y
43004351,6020005050,BXFR23500,Starter,3165143536742.0,Y,Y
43965908,6020007925,BXFR25991,Starter,3165141025842.0,Y,Y
43967213,6020005308,BXFR23758,Starter,0,Y,N
43010507,6020007672,BXFR25775,Starter,3165141025842.0,Y,Y
43970990,6020007811,BXFR25907,Alternator,4047025385855.0,Y,Y
43012722,6020006981,BXFR25248,Starter,4047024852778.0,Y,Y
43953094,6020007285,BXFR25509,Starter,4047024813311.0,Y,Y
43124779,6020005301,BXFR23741,Alternator,4047024415034.0,Y,Y
43965908,6020007925,BXFR25991,Starter,4047024413764.0,Y,Y
43140245,6020005891,BXFR24296,Starter,3165143982815.0,Y,Y
43959786,6020008075,BXFR26168,Starter,4047024413764.0,Y,Y
43963520,6020005907,BXFR24311,Starter,3165143309520.0,Y,Y
43952387,6020007350,BXFR25592,Alternator,4047026091274.0,Y,Y
43126469,6020005131,BXFR23585,Alternator,4047024733664.0,Y,Y
43952126,6020006614,BXFR24967,Starter,4047024413764.0,Y,Y
43967213,6020007366,BXFR25589,Starter,4047024614383.0,Y,Y
43010507,6020004481,BXFR22960,Starter,3165141025842.0,Y,Y
43953334,6020006052,BXFR24432,Alternator,4047026091274.0,Y,Y
43003980,6020006707,BXFR25010,Alternator,4047024348004.0,Y,Y
43965908,6020005338,BXFR23768,Starter,4047025364584.0,Y,Y
43016133,6020005096,BXFR23550,Alternator,4047024415034.0,Y,Y
43007507,6020005360,BXFR23821,Starter,4047024614376.0,Y,Y
43966760,6020005327,BXFR23791,Alternator,4047024813946.0,Y,Y
43953463,6020006461,BXFR24837,Starter,3165143982778.0,Y,Y
43014269,6020006172,BXFR24583,Starter,4047024614383,Y,Y
43953359,6020005124,BXFR23582,Starter,4047025364584.0,Y,Y
43134162,6020007357,BXFR25595,Starter,4047024614383.0,Y,Y
43008479,6020006788,BXFR25114,Starter,4047024413764.0,Y,Y
43970279,6020005670,BXFR24081,Starter,3165143982839.0,Y,Y
43134180,6020006735,BXFR25026,Starter,4047025435253.0,Y,Y
43966476,6020006512,BXFR24898,Starter,3165143982839,Y,Y
43968862,6020007341,BXFR25586,Starter,4047024614376.0,Y,Y
43010507,6020004856,BXFR23318,Alternator,4047024809987.0,Y,Y
43966760,6020006480,BXFR24855,Starter,4047024413788.0,Y,Y
43959786,6020006021,BXFR24371,Starter,4047024813311.0,Y,Y
43004586,6020007718,BXFR25876,Starter,4047024614383.0,Y,Y
43005449,6020007715,BXFR25882,Alternator,4047024797796.0,Y,Y
43003758,6020007036,BXFR25253,Starter,4047024813311.0,Y,Y
43003758,6020006789,BXFR24928,Starter,3165141024968.0,Y,Y
43126469,6020007950,BXFR26059,Starter,4047024813366.0,Y,Y
43140245,6020005891,BXFR24296,Starter,4047023204691.0,Y,Y
43965908,6020007925,BXFR25991,Alternator,3165143619452.0,Y,Y
43963498,6020005972,BXFR24379,Starter,4047024413764.0,Y,Y
43032001,6020007630,BXFR25803,Alternator,4047024797802,Y,Y
43002814,6020005168,BXFR23595,Alternator,4047024414907.0,Y,Y
43001515,6020007295,BXFR25534,Starter,4047024614383.0,Y,Y
43967213,6020005443,BXFR23863,Starter,3165143131589.0,Y,Y
43002182,6020008065,BXFR26158,Starter,4047025364584.0,Y,Y
43953463,6020006461,BXFR24837,Starter,3165143536742.0,Y,Y
43966760,6020005533,BXFR23993,Alternator,4047024733664.0,Y,Y
43031597,6020004765,BXFR23274,Starter,3165141024968.0,Y,Y
43965487,6020006398,BXFR24767,Starter,3165141025842.0,Y,Y
43134542,6020005425,BXFR23852,Alternator,4047025569712.0,Y,Y
43959786,6020006021,BXFR24371,Starter,4047024614383.0,Y,Y
43140245,6020005093,BXFR23551,Starter,4047025364584.0,Y,Y
43006634,6020007224,BXFR25472,Starter,3165143131589.0,Y,Y
43010507,6020004470,BXFR22844,Alternator,4047024415034.0,Y,Y
43014269,6020006796,BXFR25118,Starter,3165141025842.0,Y,Y
43140245,6020004575,BXFR23105,Starter,4047024614383.0,Y,Y
43953463,6020006461,BXFR24837,Starter,4047024413764.0,Y,Y
43136841,6020007412,BXFR25624,Starter,4047024809925.0,Y,Y
43051941,6020004908,BXFR23384,Starter,4047024413764.0,Y,Y
43959286,6020005283,BXFR23729,Alternator,4047024733664.0,Y,Y
43000601,6020006195,BXFR24544,Alternator,4047024415034,Y,Y
43137434,6020007022,bxfr25263,Starter,3165141024968.0,Y,Y
43969865,6020007697,BXFR25826,Alternator,4047026091274.0,Y,Y
43126469,6020005404,BXFR23817,Alternator,0,Y,N
43970434,6020007720,BXFR25874,Starter,3165143982839.0,Y,Y
43140245,6020006803,BXFR25130,Starter,4047026090970.0,Y,Y
43010507,6020008002,BXFR26009,Starter,4047024813366.0,Y,Y
43953598,6020007388,BXFR25614,Alternator,3165143872406.0,Y,Y
43027752,6020006665,BXFR24995,Starter,3165141220001.0,Y,Y
43952125,6020007992,BXFR26105,Alternator,4047024733664.0,Y,Y
43006652,6020006237,BXFR24619,Starter,4047024413764,Y,Y
43134542,6020005544,BXFR23966,Alternator,4047024797734.0,Y,Y
43002182,6020007407,BXFR25627,Starter,4047024413764.0,Y,Y
43132325,6020004528,BXFR23036,Starter,4047024614383.0,Y,Y
43967213,6020007366,BXFR25589,Starter,4047024413764.0,Y,Y
43003758,6020004639,BXFR23192,Starter,4047025364584.0,Y,Y
43027752,6020007455,BXFR25678,Alternator,4047024809970.0,Y,Y
43960244,6020006560,BXFR24930,Starter,3165141220001.0,Y,Y
43953463,6020006461,BXFR24837,Starter,4047024813311.0,Y,Y
43030978,6020004565,BXFR23079,Alternator,3165143175620.0,Y,Y
43140245,6020006244,BXFR24639,Starter,4047024413788,Y,Y
43967213,6020007366,BXFR25589,Alternator,0,Y,N
43012722,6020006305,BXFR24670,Starter,4047024813311,Y,Y
43002005,6020006703,BXFR24925,Starter,4047024614376.0,Y,Y
43004542,6020007316,BXFR25549,Alternator,0,Y,N
43005342,6020006429,BXFR24790,Starter,3165143131589.0,Y,Y
43966472,6020007881,BXFR26004,Starter,4047024413764.0,Y,Y
43007507,6020006146,BXFR24528,Starter,3165141024968,Y,Y
43134166,6020006020,BXFR24407,Alternator,4047024797796.0,Y,Y
43002182,6020007726,BXFR25868,Starter,4047024413764.0,Y,Y
43031597,6020006095,BXFR24495,Starter,3165143982839,Y,Y
43952204,6020005741,BXFR24168,Starter,4047024413764.0,Y,Y
43959786,6020007085,BXFR25358,Starter,4047024614383.0,Y,Y
43010507,6020006248,BXFR24596,Starter,4047025364584,Y,Y
43124779,6020005301,BXFR23741,Alternator,0,Y,N
43966650,6020005206,BXFR23632,Starter,4047024413764.0,Y,Y
43967213,6020005634,BXFR24049,Starter,3165143131589.0,Y,Y
3508,6020006582,BXFR24920,Starter,4047024852785.0,Y,Y
43140245,6020005613,BXFR24053,Alternator,4047024797802.0,Y,Y
43967213,6020006535,BXFR24890,Starter,4047024614383,Y,Y
43004351,6020004828,BXFR23332,Starter,3165143131589.0,Y,Y
43002814,6020007974,BXFR26086,Starter,4047024413764.0,Y,Y
43027752,6020006814,BXFR25136,Starter,4047024613744.0,Y,Y
43002814,6020007320,BXFR25520,Starter,4047025472333.0,Y,Y
43966650,6020006794,BXFR25092,Starter,4047024813311.0,Y,Y
43966760,6020005533,BXFR23993,Alternator,4047024666481.0,Y,Y
43950717,6020006219,BXFR24627,Starter,4047024614383,Y,Y
43004667,6020005256,BXFR23709,Alternator,4047024590472.0,Y,Y
43968039,6020005589,BXFR24037,Starter,4047024413764.0,Y,Y
43002814,6020007320,BXFR25520,Alternator,3165143619452.0,Y,Y
43967213,6020005443,BXFR23863,Starter,4047024413764.0,Y,Y
43010507,6020005235,BXFR23673,Alternator,3165143175279.0,Y,Y
43956307,6020006500,BXFR24843,Starter,3165144055853.0,Y,Y
43140245,6020004864,BXFR23347,Starter,4047024614383.0,Y,Y
43967213,6020007683,BXFR25857,Starter,3165143982839.0,Y,Y
43006634,6020004798,BXFR23314,Starter,4047024813632.0,Y,Y
43966760,6020007387,BXFR25608,Starter,4047023204691.0,Y,Y
43005689,6020005558,BXFR23967,Starter,4047024614383.0,Y,Y
43967341,6020007937,BXFR26062,Starter,4047024086951.0,Y,Y
43140245,6020005891,BXFR24296,Starter,3165141024968.0,Y,Y
43967213,6020007366,BXFR25589,Starter,3165141220001.0,Y,Y
43010507,6020006167,BXFR24555,Starter,3165141163612,Y,Y
43010507,6020005815,BXFR24129,Starter,3165143131589.0,Y,Y
43010507,6020004472,BXFR22967,Alternator,4047025385855.0,Y,Y
43970368,6020006872,BXFR25185,Starter,3165141025842,Y,Y
43003758,6020005285,BXFR23705,Starter,4047024413764.0,Y,Y
43969858,6020006684,BXFR25033,Alternator,4047024414860.0,Y,Y
43004123,6020007170,BXFR25335,Starter,4047024604414.0,Y,Y
43027376,6020008043,BXFR26161,Alternator,4047024415034.0,Y,Y
43051976,6020006477,BXFR24851,Alternator,3165143619452.0,Y,Y
43002814,6020007974,BXFR26086,Alternator,4047024415034.0,Y,Y
43960244,6020007327,BXFR25562,Starter,4047024813311.0,Y,Y
43004667,6020006564,BXFR24929,Alternator,4047024797574.0,Y,Y
43955100,6020006714,BXFR25041,Alternator,4047024797574.0,Y,Y
43953495,6020007711,BXFR25878,Starter,4047024614383.0,Y,Y
43969820,6020006848,BXFR25189,Starter,4047023127563,Y,Y
43965908,6020007925,BXFR25991,Starter,3165143309520.0,Y,Y
43006652,6020006237,BXFR24619,Starter,3165141220001,Y,Y
43953463,6020007433,BXFR25656,Starter,3165143982778.0,Y,Y
43953463,6020007128,BXFR25384,Alternator,4047024809970.0,Y,Y
43010507,6020007367,BXFR25499,Alternator,3165143619452.0,Y,Y
43956277,6020004891,BXFR23366,Alternator,4047024797574.0,Y,Y
43002182,6020004827,BXFR23322,Alternator,4047026091274.0,Y,Y
43010507,6020007369,BXFR25579,Alternator,4047024733664.0,Y,Y
43012722,6020006576,BXFR24918,Alternator,3165143619452.0,Y,Y
43953322,6020006637,BXFR24965,Starter,3165143131589.0,Y,Y
43961506,6020006188,BXFR24531,Alternator,4047024797574,Y,Y
43140245,6020006803,BXFR25130,Starter,4047024813311.0,Y,Y
43953463,6020007770,BXFR25918,Starter,3165141085600.0,Y,Y
43140245,6020005175,BXFR23617,Starter,4047024614383.0,Y,Y
43969395,6020006135,BXFR24546,Starter,4047024813366,Y,Y
43012437,6020004652,BXFR23168,Alternator,4047024733664.0,Y,Y
43134180,6020005695,BXFR24133,Starter,3165143982839.0,Y,Y
43014269,6020005264,BXFR23686,Alternator,4047025385855.0,Y,Y
43966760,6020007387,BXFR25608,Starter,4047024614383.0,Y,Y
43965908,6020006147,BXFR24524,Starter,4047024413764,Y,Y
43966760,6020007387,BXFR25608,Starter,4047024413764.0,Y,Y
43956307,6020006500,BXFR24843,Starter,3165141025842.0,Y,Y
43006757,6020006883,BXFR25159,Starter,4047024813311,Y,Y
43134685,6020005996,BXFR24374,Starter,4047025364584.0,Y,Y
43011164,6020007238,BXFR25482,Starter,3165143131589.0,Y,Y
43003659,6020007089,BXFR25333,Starter,4047025364584.0,Y,Y
43004542,6020006395,BXFR24775,Starter,4047024614383.0,Y,Y
43965487,6020007325,BXFR25554,Starter,3165143131589.0,Y,Y
43968039,6020006242,BXFR24641,Alternator,0,Y,N
43006757,6020006883,BXFR25159,Starter,4047024852785,Y,Y
